stop_id,stop_lat,stop_lon
Z--34421,4.670794617,-74.05490496
Z--34422,4.67250545,-74.05408412
Z--34423,4.673915284,-74.05339779
Z--34424,4.675344117,-74.05265712
Z--34425,4.677514784,-74.05151695
Z--34426,4.678302284,-74.05112845
Z--34427,4.680910951,-74.04437095
Z--34428,4.67827795,-74.04572178
Z--34429,4.67612795,-74.04683045
Z--34430,4.674096117,-74.04786695
Z--34431,4.672447617,-74.04871495
Z--34432,4.671402617,-74.04931445
Z--34433,4.668233617,-74.05135395
Z--34434,4.633703616,-74.07340313
Z--34437,4.626103449,-74.09046414
Z--34438,4.614173116,-74.17042769
Z--34439,4.611166949,-74.17418903
Z--34440,4.608568949,-74.17297986
Z--34441,4.608454782,-74.17264036
Z--34445,4.64384395,-74.15376485
Z--34446,4.646268617,-74.15523768
Z--34447,4.64676545,-74.15725568
Z--34448,4.64711245,-74.15875752
Z--34449,4.649123117,-74.15858468
Z--34452,4.652992617,-74.15951318
Z--34453,4.652911479,-74.15932966
Z--34454,4.649032117,-74.15884668
Z--34455,4.64689295,-74.15869118
Z--34456,4.645043117,-74.15730868
Z--34457,4.64427645,-74.15569935
Z--34459,4.643876783,-74.15257151
Z--34462,4.652204117,-74.14375834
Z--34466,4.651034836,-74.12458087
Z--34467,4.654190464,-74.12185311
Z--34468,4.659319283,-74.11757149
Z--34469,4.661757117,-74.11541249
Z--34470,4.66658695,-74.11120066
Z--34471,4.67064995,-74.10725182
Z--34472,4.674869485,-74.10356513
Z--34473,4.681486784,-74.09881032
Z--34474,4.684513951,-74.09667465
Z--34475,4.687001117,-74.09493598
Z--34476,4.690423618,-74.09263515
Z--34477,4.694173118,-74.09055464
Z--34478,4.696030618,-74.08649114
Z--34486,4.723461618,-74.06466996
Z--34487,4.722591285,-74.06263213
Z--34488,4.720244952,-74.05906329
Z--34495,4.739008619,-74.0297941
Z--34496,4.738154452,-74.02713127
Z--345,4.708083659,-74.10479318
Z--34501,4.719255118,-74.05574096
Z--34502,4.720401952,-74.05903412
Z--34504,4.723677952,-74.0647923
Z--34515,4.722704118,-74.06240713
Z--34520,4.740557785,-74.04220895
Z--34523,4.742804952,-74.04183561
Z--34524,4.706621785,-74.13366567
Z--34525,4.716617381,-74.14244099
Z--34526,4.718250176,-74.14233173
Z--34527,4.735092452,-74.02107793
Z--34528,4.734197285,-74.01993826
Z--34529,4.733324285,-74.01917943
Z--34530,4.732660952,-74.0188621
Z--34531,4.732945785,-74.01789843
Z--34532,4.732510952,-74.0176176
Z--34533,4.732023785,-74.01701176
Z--34534,4.731633618,-74.0166426
Z--34535,4.730590285,-74.01636493
Z--34536,4.729757118,-74.01601226
Z--34537,4.729327819,-74.01516468
Z--34538,4.729076452,-74.01545659
Z--34539,4.729573785,-74.0160106
Z--34540,4.730552785,-74.0163061
Z--34541,4.731785285,-74.01628426
Z--34542,4.731839285,-74.01699193
Z--34543,4.732624785,-74.01757126
Z--34544,4.732753618,-74.01793593
Z--34545,4.732873285,-74.0185586
Z--34546,4.733294285,-74.01911426
Z--34547,4.734143285,-74.0195471
Z--34548,4.734378452,-74.0197416
Z--34549,4.734428118,-74.0209261
Z--34550,4.735057118,-74.0211106
Z--34551,4.736731772,-74.02182253
Z--34552,4.743349256,-74.03851326
Z--34553,4.543889114,-74.10742799
Z--34559,4.819305931,-74.0347826
Z--34562,4.65490495,-74.1026014
Z--34563,4.649608291,-74.12647954
Z--34564,4.562210975,-74.11755017
Z--34566,4.648636973,-74.17835628
Z--34567,4.648320168,-74.17824475
Z--34572,4.637417234,-74.17180263
Z--34573,4.634628429,-74.17038685
Z--34574,4.631013075,-74.16836674
Z--34575,4.63683989,-74.17162522
Z--34576,4.634587712,-74.17072552
Z--34577,4.633999298,-74.17299505
Z--34578,4.611311116,-74.17338719
Z--34579,4.613947616,-74.16435652
Z--34580,4.617133783,-74.16582519
Z--34581,4.619868449,-74.12040516
Z--34582,4.616448949,-74.11665316
Z--34583,4.613045449,-74.11272566
Z--34584,4.610959116,-74.11051132
Z--34585,4.609634616,-74.10941316
Z--34586,4.608451116,-74.10803682
Z--34587,4.605431449,-74.10433632
Z--34588,4.603955282,-74.10219099
Z--34589,4.601515282,-74.09852415
Z--34590,4.597688449,-74.09689582
Z--34593,4.617719949,-74.08943614
Z--34594,4.603136615,-74.10011398
Z--34595,4.604900782,-74.10286115
Z--34596,4.607549616,-74.10638799
Z--34597,4.609372449,-74.10849999
Z--34598,4.611415449,-74.11023316
Z--34599,4.613192116,-74.11199949
Z--346,4.705358234,-74.09931493
Z--34600,4.616592782,-74.11599833
Z--34601,4.619554949,-74.11928916
Z--34602,4.621204783,-74.12098383
Z--34603,4.623522116,-74.1232415
Z--34604,4.619877283,-74.1258695
Z--34605,4.617943949,-74.12646033
Z--34606,4.614064782,-74.1277065
Z--34607,4.616960616,-74.16557669
Z--34608,4.613914116,-74.16416919
Z--34609,4.611680782,-74.16180635
Z--34610,4.608694782,-74.16153269
Z--34612,4.646263783,-74.13090467
Z--34613,4.723204285,-74.1221065
Z--34614,4.725235452,-74.1238505
Z--34615,4.726308285,-74.12531
Z--34616,4.723613785,-74.12300933
Z--34617,4.720234285,-74.12032133
Z--34619,4.715587452,-74.12476083
Z--34620,4.713845618,-74.12638317
Z--34621,4.712797285,-74.1251385
Z--34622,4.714437952,-74.12073316
Z--34623,4.715107618,-74.119491
Z--34624,4.713470285,-74.11849133
Z--34625,4.711476118,-74.11994516
Z--34626,4.709327451,-74.1211105
Z--34627,4.707537951,-74.12282983
Z--34628,4.705512118,-74.1237735
Z--34629,4.705168118,-74.125228
Z--34630,4.705054785,-74.12789533
Z--34631,4.702610618,-74.129823
Z--34632,4.700841618,-74.13093984
Z--34633,4.699178118,-74.13034617
Z--34634,4.693828951,-74.1232305
Z--34635,4.691206118,-74.12003433
Z--34636,4.688101784,-74.11914866
Z--34637,4.685713117,-74.123732
Z--34638,4.688856618,-74.1294065
Z--34639,4.690385451,-74.1314135
Z--34640,4.692234451,-74.13386317
Z--34641,4.694181284,-74.13602934
Z--34642,4.697147284,-74.14050484
Z--34643,4.692879451,-74.136021
Z--34644,4.690365284,-74.1327335
Z--34645,4.689752284,-74.131879
Z--34646,4.687228951,-74.1298895
Z--34647,4.684015117,-74.131957
Z--34648,4.681109284,-74.1346285
Z--34649,4.680365951,-74.1355975
Z--34650,4.678165117,-74.13943734
Z--34651,4.675450451,-74.14292918
Z--34652,4.673677284,-74.14511001
Z--34653,4.6700016,-74.14373817
Z--34654,4.66242695,-74.13873017
Z--34655,4.661125784,-74.13723884
Z--34656,4.66315895,-74.13895184
Z--34657,4.673729784,-74.14353084
Z--34658,4.675689951,-74.14126301
Z--34659,4.678143284,-74.13926201
Z--34660,4.680861284,-74.13478567
Z--34661,4.684495451,-74.1315365
Z--34662,4.687187784,-74.129788
Z--34663,4.684154284,-74.1245455
Z--34664,4.680370784,-74.1211105
Z--34665,4.680803117,-74.12014783
Z--34666,4.684378784,-74.12349033
Z--34667,4.686125451,-74.12245283
Z--34668,4.687599451,-74.11976333
Z--34669,4.691491618,-74.1199505
Z--34670,4.693839451,-74.12300883
Z--34671,4.696923118,-74.12710617
Z--34672,4.700378951,-74.13083084
Z--34673,4.702356118,-74.129553
Z--34674,4.704800118,-74.12795683
Z--34675,4.705242951,-74.12546633
Z--34676,4.705378285,-74.12376683
Z--34677,4.707298951,-74.1228335
Z--34678,4.709097285,-74.120923
Z--34679,4.710914285,-74.11930616
Z--34680,4.712705951,-74.11766999
Z--34681,4.713965785,-74.11777266
Z--34682,4.714989452,-74.11928066
Z--34683,4.715508952,-74.1202665
Z--34684,4.717199118,-74.12185316
Z--34685,4.718932285,-74.12294566
Z--34686,4.720976952,-74.12166
Z--34687,4.718600952,-74.12087533
Z--34688,4.717101452,-74.12301666
Z--34690,4.599792949,-74.16116719
Z--34691,4.599512903,-74.16611643
Z--34692,4.600957782,-74.16664635
Z--34693,4.603762282,-74.16618935
Z--34694,4.606722116,-74.16618002
Z--34695,4.609546282,-74.16616969
Z--34696,4.611047282,-74.16612969
Z--34697,4.628099949,-74.15752752
Z--34698,4.630521116,-74.15531385
Z--34699,4.634870616,-74.15431401
Z--347,4.66840225,-74.09207262
Z--34700,4.637808783,-74.15456385
Z--34701,4.647097783,-74.14933668
Z--34702,4.63832045,-74.15542052
Z--34704,4.63341095,-74.15554635
Z--34705,4.629015283,-74.15689918
Z--34706,4.611472116,-74.16618185
Z--34707,4.609738282,-74.16619485
Z--34708,4.607067616,-74.16622652
Z--34709,4.603605449,-74.16610552
Z--34711,4.599566896,-74.16636293
Z--34712,4.599641449,-74.16119902
Z--34714,4.739265087,-74.03452075
Z--34715,4.561469781,-74.11714266
Z--34716,4.559087114,-74.11708383
Z--34717,4.556334948,-74.11767683
Z--34718,4.555964424,-74.11974968
Z--34719,4.626133949,-74.1911462
Z--3472,4.67433545,-74.10385115
Z--34720,4.626875783,-74.18928387
Z--34721,4.627843949,-74.18690886
Z--34722,4.627520949,-74.18583136
Z--34723,4.625578449,-74.1838657
Z--34724,4.626517449,-74.18088886
Z--34725,4.616698616,-74.16686652
Z--34726,4.617565449,-74.16812302
Z--34727,4.620282283,-74.17694636
Z--34728,4.621839949,-74.17783286
Z--34729,4.622967283,-74.17752686
Z--3473,4.678187617,-74.10133998
Z--34730,4.625330283,-74.17978886
Z--34731,4.626621116,-74.18088236
Z--34732,4.625634616,-74.1839177
Z--34733,4.627777616,-74.18604903
Z--34735,4.626218449,-74.19106887
Z--34736,4.557320448,-74.12070383
Z--34737,4.558921281,-74.12158833
Z--34738,4.559473781,-74.12418416
Z--34739,4.562870281,-74.12589817
Z--3474,4.681442226,-74.09878057
Z--34740,4.565492281,-74.12716517
Z--34742,4.568860448,-74.13152434
Z--34743,4.570084781,-74.13043767
Z--34744,4.571887115,-74.1286135
Z--34745,4.57741517,-74.12900355
Z--34749,4.573949281,-74.13743467
Z--3475,4.684528951,-74.09667948
Z--34754,4.569509781,-74.13315184
Z--34757,4.564024114,-74.12765533
Z--34758,4.560444948,-74.12571167
Z--3476,4.687002617,-74.09493548
Z--34762,4.554291814,-74.11819557
Z--34763,4.556827948,-74.11783799
Z--34764,4.559536948,-74.11667416
Z--34765,4.561302281,-74.11703799
Z--34766,4.503864113,-74.10153382
Z--34767,4.502286613,-74.10007882
Z--34768,4.505116613,-74.10198815
Z--34769,4.505412113,-74.10032298
Z--3477,4.690413784,-74.09262265
Z--34770,4.507756113,-74.09989832
Z--34771,4.50946178,-74.10163298
Z--34772,4.510094446,-74.10374982
Z--34773,4.509157378,-74.10667221
Z--34774,4.509364446,-74.11100699
Z--34775,4.509583113,-74.11367866
Z--34776,4.509526987,-74.11396169
Z--34777,4.50931428,-74.11065432
Z--34778,4.509115946,-74.10663099
Z--34779,4.509952964,-74.10426153
Z--3478,4.694227118,-74.09051348
Z--34780,4.50948228,-74.10190132
Z--34781,4.508690946,-74.09995415
Z--34782,4.505714946,-74.10035582
Z--34783,4.505289446,-74.10195132
Z--34784,4.503724613,-74.10137615
Z--34785,4.50190028,-74.09972815
Z--34786,4.501826755,-74.09963194
Z--34787,4.731142576,-74.04039919
Z--34788,4.729155952,-74.11430449
Z--34789,4.563582978,-74.10774908
Z--3479,4.696032784,-74.08649714
Z--34790,4.563555233,-74.10789167
Z--34791,4.734762395,-74.02851791
Z--34792,4.73154698,-74.10436478
Z--34793,4.554952999,-74.15198786
Z--34795,4.725561785,-74.12195316
Z--34796,4.726320285,-74.120284
Z--34797,4.728029119,-74.11751666
Z--34798,4.727788952,-74.11599649
Z--348,4.671307117,-74.08948398
Z--3480,4.697246451,-74.08275047
Z--34800,4.728066619,-74.11769866
Z--34801,4.726273952,-74.1205545
Z--34802,4.724812952,-74.1208635
Z--34803,4.722555785,-74.1201465
Z--34804,4.599850449,-74.15900802
Z--34806,4.601403115,-74.16650969
Z--34807,4.599513282,-74.16400619
Z--34808,4.599711449,-74.15903985
Z--34809,4.64079401,-74.17541833
Z--3481,4.702403284,-74.08090814
Z--34810,4.641173202,-74.17574025
Z--34811,4.638294206,-74.17402018
Z--34812,4.638550857,-74.17427239
Z--34813,4.637129218,-74.17397555
Z--34814,4.63611682,-74.17294057
Z--34815,4.634091973,-74.17189078
Z--34816,4.631538165,-74.17050745
Z--34817,4.633654625,-74.1794142
Z--34818,4.634756311,-74.17921969
Z--3482,4.705237951,-74.08158197
Z--34820,4.603478393,-74.09270468
Z--34822,4.619811015,-74.13937831
Z--34823,4.573871115,-74.17463436
Z--34824,4.573504281,-74.17234719
Z--34825,4.573113615,-74.16990269
Z--34826,4.572701281,-74.16834852
Z--34827,4.571217281,-74.16650669
Z--34828,4.570251281,-74.16493385
Z--34829,4.569959781,-74.16311919
Z--3483,4.709222951,-74.08027247
Z--34830,4.570082948,-74.16102052
Z--34831,4.571373615,-74.15980318
Z--34832,4.571978781,-74.15923452
Z--34833,4.572878448,-74.15764052
Z--34834,4.572923615,-74.15769268
Z--34835,4.570170615,-74.15633668
Z--34836,4.569750448,-74.15483185
Z--34837,4.569206638,-74.15400776
Z--34838,4.570361615,-74.15362268
Z--34839,4.571447615,-74.15178318
Z--3484,4.709976285,-74.07815864
Z--34840,4.594186115,-74.134737
Z--34844,4.593841949,-74.13000583
Z--34845,4.594506615,-74.13427184
Z--34846,4.571632281,-74.15172285
Z--34847,4.570502948,-74.15357001
Z--34848,4.568823538,-74.15484149
Z--34849,4.569939115,-74.15490818
Z--3485,4.710369451,-74.0755853
Z--34850,4.570587781,-74.15644168
Z--34851,4.572034281,-74.15923085
Z--34852,4.571166281,-74.15967985
Z--34853,4.570125615,-74.16080418
Z--34854,4.569991448,-74.16296419
Z--34855,4.570255948,-74.16507919
Z--34856,4.571210948,-74.16644102
Z--34857,4.572799281,-74.16853219
Z--34858,4.573302281,-74.17075569
Z--34859,4.573641781,-74.17270252
Z--3486,4.710704118,-74.07326347
Z--34860,4.573938281,-74.17484519
Z--34861,4.626358764,-74.15140295
Z--34862,4.626225814,-74.15123527
Z--34863,4.628435516,-74.14923213
Z--34864,4.625419682,-74.15197944
Z--34865,4.72456099,-74.05589696
Z--34866,4.721348818,-74.05521382
Z--34867,4.721301548,-74.05421184
Z--34869,4.724557087,-74.05445968
Z--3487,4.710986451,-74.07096413
Z--34870,4.725868527,-74.05818058
Z--34871,4.72690347,-74.06105266
Z--34872,4.727952771,-74.06376851
Z--34873,4.726483501,-74.06035153
Z--34874,4.725700267,-74.05808161
Z--34875,4.659621408,-74.05714155
Z--34876,4.657858394,-74.05837153
Z--34877,4.656000746,-74.05965858
Z--34878,4.654329182,-74.06073579
Z--34879,4.653061165,-74.06132618
Z--3488,4.711108285,-74.06950196
Z--34880,4.651569999,-74.06203456
Z--34881,4.650049136,-74.06351242
Z--34882,4.644222551,-74.06446232
Z--34883,4.641625006,-74.06490142
Z--34884,4.630504531,-74.06678996
Z--34885,4.627626478,-74.06724758
Z--34886,4.626301093,-74.06747602
Z--34887,4.622316255,-74.06813778
Z--34888,4.623978119,-74.07206923
Z--34889,4.627023011,-74.07275345
Z--3489,4.711025451,-74.06824596
Z--34890,4.629478449,-74.07258313
Z--34891,4.630744283,-74.0723518
Z--34892,4.634168783,-74.0716813
Z--34893,4.643185116,-74.06887713
Z--34894,4.645666283,-74.06843246
Z--34895,4.65096045,-74.06743713
Z--34896,4.653829783,-74.06695146
Z--34897,4.656817783,-74.0654323
Z--34898,4.659464283,-74.06379446
Z--34899,4.661633617,-74.06242029
Z--349,4.676581117,-74.08638498
Z--3490,4.711342951,-74.0689878
Z--34900,4.661599617,-74.05991479
Z--34901,4.662578783,-74.05928912
Z--34902,4.65701295,-74.05433145
Z--34903,4.655695801,-74.05638953
Z--34905,4.657619567,-74.05912738
Z--34906,4.658784678,-74.06083509
Z--34907,4.658565906,-74.06106047
Z--34908,4.657510858,-74.05952947
Z--34909,4.656440702,-74.05795295
Z--3491,4.712800285,-74.07026897
Z--34910,4.590101623,-74.12496244
Z--34911,4.592687703,-74.12851424
Z--34912,4.593565272,-74.08266784
Z--34913,4.604095949,-74.1993837
Z--34914,4.603617616,-74.1966037
Z--34915,4.603661116,-74.19662104
Z--34916,4.604136949,-74.19920554
Z--34917,4.562533981,-74.08359121
Z--34919,4.603756782,-74.0727788
Z--3492,4.715649785,-74.06980747
Z--34920,4.605911949,-74.07323813
Z--34921,4.608902782,-74.0717393
Z--34924,4.523551613,-74.12333
Z--34925,4.523396947,-74.12250066
Z--34926,4.718018713,-74.10297174
Z--34927,4.745067289,-74.03791323
Z--34928,4.704225618,-74.03299077
Z--34929,4.727319118,-74.03236611
Z--3493,4.717516618,-74.06897313
Z--34930,4.619890903,-74.1393715
Z--34931,4.543217497,-74.09547871
Z--34933,4.562303686,-74.11761513
Z--34934,4.740115531,-74.03413379
Z--34935,4.741767433,-74.03635062
Z--34936,4.742189373,-74.03775651
Z--34938,4.740845875,-74.03869431
Z--3494,4.720706785,-74.0675933
Z--34940,4.488961946,-74.10391832
Z--34941,4.498256712,-74.10331173
Z--34942,4.499843476,-74.1036586
Z--34943,4.74024815,-74.04049285
Z--34944,4.704666747,-74.0494576
Z--34945,4.695691519,-74.12591375
Z--34946,4.681455617,-74.11715816
Z--34947,4.675799451,-74.12255133
Z--34948,4.672666784,-74.12502383
Z--34949,4.67134745,-74.12613883
Z--3495,4.723088285,-74.06653546
Z--34950,4.668407784,-74.12862767
Z--34951,4.66694195,-74.12984033
Z--34952,4.66388045,-74.13235134
Z--34953,4.661698617,-74.13400467
Z--34954,4.630403283,-74.15342818
Z--34955,4.627796949,-74.15051051
Z--34956,4.626361283,-74.14892001
Z--34957,4.601544115,-74.11982383
Z--34958,4.599512282,-74.11707199
Z--34959,4.597261782,-74.11453833
Z--3496,4.725529618,-74.0654628
Z--34960,4.594729449,-74.11280699
Z--34961,4.592764115,-74.11162932
Z--34962,4.590103948,-74.10973032
Z--34963,4.588248115,-74.10831232
Z--34964,4.587141948,-74.10745199
Z--34965,4.585008782,-74.10573849
Z--34966,4.583474948,-74.10451032
Z--34967,4.573641948,-74.09374065
Z--34968,4.571231448,-74.09603631
Z--34969,4.566215114,-74.09742732
Z--3497,4.727339285,-74.0646753
Z--34970,4.560217281,-74.10054765
Z--34971,4.558442114,-74.09863048
Z--34972,4.556123614,-74.09551981
Z--34973,4.554364114,-74.09220881
Z--34974,4.551449447,-74.09208748
Z--34975,4.549565281,-74.09259915
Z--34976,4.546203447,-74.09166348
Z--34977,4.543964114,-74.09130231
Z--34979,4.543797447,-74.09130515
Z--3498,4.730050452,-74.06368063
Z--34980,4.546540114,-74.09182981
Z--34981,4.549332447,-74.09254765
Z--34982,4.551114447,-74.09096298
Z--34983,4.554172614,-74.09169348
Z--34984,4.556383948,-74.09562098
Z--34985,4.558625614,-74.09863415
Z--34986,4.560713781,-74.09867798
Z--34987,4.562767948,-74.09610681
Z--34988,4.571050781,-74.09301798
Z--34989,4.571900448,-74.09218315
Z--34990,4.627162949,-74.14954301
Z--34991,4.630661116,-74.15345201
Z--34992,4.664425284,-74.13159267
Z--34993,4.668257617,-74.12848533
Z--34994,4.67133795,-74.1258335
Z--34995,4.675526284,-74.12247866
Z--34996,4.682019284,-74.11632016
Z--34997,4.683498284,-74.11494283
Z--34998,4.565475781,-74.09446315
Z--34999,4.568931448,-74.09364165
Z--35,4.661290519,-74.0599809
Z--350,4.685644516,-74.09335366
Z--3500,4.734989952,-74.06262296
Z--35000,4.640052867,-74.18665104
Z--35001,4.642713453,-74.18797737
Z--35002,4.641202703,-74.18731344
Z--35003,4.643039469,-74.1882444
Z--35004,4.641835183,-74.19159971
Z--35005,4.642056906,-74.19090119
Z--35006,4.640650913,-74.19393651
Z--35007,4.641451939,-74.19305133
Z--35008,4.642588915,-74.19407841
Z--35009,4.64181796,-74.19495112
Z--3501,4.736083119,-74.06032113
Z--35011,4.639055303,-74.18536162
Z--35013,4.498183113,-74.10326999
Z--35015,4.488961946,-74.10391832
Z--35016,4.487929113,-74.09974665
Z--35017,4.742285619,-74.04549445
Z--35018,4.585025782,-74.12788267
Z--35019,4.582199282,-74.12671367
Z--3502,4.735620952,-74.05600596
Z--35020,4.580438948,-74.12596233
Z--35021,4.563665366,-74.10871198
Z--35022,4.473156612,-74.12871917
Z--35023,4.475684279,-74.1260285
Z--35024,4.475435779,-74.12332183
Z--35025,4.60854608,-74.17292625
Z--35026,4.629090314,-74.17345992
Z--35027,4.629466596,-74.17268148
Z--35028,4.629677134,-74.17305505
Z--35029,4.629699866,-74.17377278
Z--3503,4.735499854,-74.0549865
Z--35030,4.62983136,-74.17269078
Z--35031,4.630071522,-74.17300014
Z--35032,4.628960021,-74.20282046
Z--35033,4.471870316,-74.13062947
Z--35034,4.638205312,-74.19427341
Z--35035,4.63159014,-74.18771648
Z--35036,4.630254484,-74.19144021
Z--35037,4.629501283,-74.19298396
Z--35038,4.628762508,-74.19902311
Z--35039,4.642833789,-74.17031093
Z--35040,4.644044866,-74.17499624
Z--35041,4.816825891,-74.03074511
Z--35042,4.625607993,-74.16910359
Z--35044,4.620174916,-74.16758244
Z--35045,4.620142702,-74.16729467
Z--35047,4.615849004,-74.16800865
Z--35048,4.614108929,-74.17042007
Z--35049,4.623917541,-74.17680239
Z--3505,4.735176619,-74.05147195
Z--35050,4.623827765,-74.17679539
Z--35051,4.619470634,-74.17415954
Z--35052,4.611146996,-74.17467984
Z--35053,4.611839506,-74.17323584
Z--35054,4.609238141,-74.17638491
Z--35055,4.607712614,-74.17548351
Z--35056,4.637528303,-74.19334768
Z--35057,4.634719598,-74.19076154
Z--35058,4.635741519,-74.19154877
Z--35059,4.633531768,-74.19023653
Z--3506,4.735447452,-74.05311829
Z--35060,4.63033515,-74.18791588
Z--35061,4.629488555,-74.18735
Z--35062,4.629399832,-74.18386609
Z--35063,4.629584464,-74.18320372
Z--35064,4.631072189,-74.17984191
Z--35065,4.629540504,-74.1777501
Z--35067,4.599833422,-74.19045306
Z--35068,4.717580285,-74.10257665
Z--3507,4.735751452,-74.05605646
Z--35070,4.724649719,-74.11390174
Z--35071,4.650433988,-74.10186734
Z--35073,4.714733118,-74.09956982
Z--35074,4.712889285,-74.10141748
Z--35075,4.711310451,-74.10369549
Z--35076,4.710206951,-74.10540165
Z--35077,4.707958951,-74.10878532
Z--35078,4.705273285,-74.11094666
Z--35079,4.702228618,-74.11362633
Z--3508,4.736240785,-74.06035963
Z--35080,4.699268284,-74.11550633
Z--35081,4.693526784,-74.11931016
Z--35082,4.695251618,-74.11771516
Z--35084,4.66742145,-74.14181384
Z--35085,4.660335208,-74.13694613
